Seed,Model,Dataset,Approach,Value,accuracy_10,f1_10,accuracy_50,f1_50,accuracy_100,f1_100,accuracy_250,f1_250,accuracy_500,f1_500,accuracy_750,f1_750,accuracy_1000,f1_1000,accuracy_2500,f1_2500,accuracy_5000,f1_5000,accuracy_7500,f1_7500,accuracy_9000,f1_9000
11,MLP,adult,Cesa,2499.0,0.235976525180838,0.09010676060902582,0.235976525180838,0.09010676060902582,0.235976525180838,0.09010676060902582,0.235976525180838,0.09010676060902582,0.235976525180838,0.09010676060902582,,,,,,,,,,,,
12,MLP,adult,Cesa,2612.0,0.23543059915381465,0.08972995659309109,0.23543059915381465,0.08972995659309109,0.23543059915381465,0.08972995659309109,0.23543059915381465,0.08972995659309109,0.23543059915381465,0.08972995659309109,,,,,,,,,,,,
13,MLP,adult,Cesa,2574.0,0.7641599563259178,0.662003960307723,0.7641599563259178,0.662003960307723,0.7641599563259178,0.662003960307723,,,,,,,,,,,,,,,,
14,MLP,adult,Cesa,2367.0,0.7622492152313362,0.6594116894465633,0.7622492152313362,0.6594116894465633,0.7622492152313362,0.6594116894465633,0.7622492152313362,0.6594116894465633,,,,,,,,,,,,,,
15,MLP,adult,Cesa,2455.0,0.2455302306537464,0.09680229781856012,0.2455302306537464,0.09680229781856012,0.2455302306537464,0.09680229781856012,0.2455302306537464,0.09680229781856012,0.2455302306537464,0.09680229781856012,,,,,,,,,,,,
16,MLP,adult,Cesa,2532.0,0.24580319366725809,0.09699639609875807,0.24580319366725809,0.09699639609875807,0.24580319366725809,0.09699639609875807,0.24580319366725809,0.09699639609875807,0.24580319366725809,0.09699639609875807,,,,,,,,,,,,
17,MLP,adult,Cesa,2301.0,0.764023474819162,0.6618187097930629,0.764023474819162,0.6618187097930629,0.764023474819162,0.6618187097930629,0.764023474819162,0.6618187097930629,,,,,,,,,,,,,,
18,MLP,adult,Cesa,2461.0,0.2447113416132114,0.0962209288404579,0.2447113416132114,0.0962209288404579,0.2447113416132114,0.0962209288404579,0.2447113416132114,0.0962209288404579,0.2447113416132114,0.0962209288404579,,,,,,,,,,,,
19,MLP,adult,Cesa,2620.0,0.24293708202538555,0.09496607137480757,0.24293708202538555,0.09496607137480757,0.24293708202538555,0.09496607137480757,0.24293708202538555,0.09496607137480757,0.24293708202538555,0.09496607137480757,,,,,,,,,,,,
20,MLP,adult,Cesa,2376.0,,,,,,,,,,,,,,,,,,,,,,
21,MLP,adult,Cesa,2508.0,0.7454619899003685,0.6367524261217942,0.7454619899003685,0.6367524261217942,0.7454619899003685,0.6367524261217942,,,,,,,,,,,,,,,,
22,MLP,adult,Cesa,2549.0,0.23775078476866385,0.09133572986371429,0.23775078476866385,0.09133572986371429,0.23775078476866385,0.09133572986371429,0.23775078476866385,0.09133572986371429,0.23775078476866385,0.09133572986371429,,,,,,,,,,,,
23,MLP,adult,Cesa,2736.0,0.23652245120786133,0.09048419601395666,0.23652245120786133,0.09048419601395666,0.23652245120786133,0.09048419601395666,0.23652245120786133,0.09048419601395666,0.23652245120786133,0.09048419601395666,,,,,,,,,,,,
24,MLP,adult,Cesa,2354.0,0.7597925481097312,0.6560826920004457,0.7597925481097312,0.6560826920004457,0.7597925481097312,0.6560826920004457,0.7597925481097312,0.6560826920004457,,,,,,,,,,,,,,
